1,1,0.5106241038588101,0.5877878326677296,0.5080287659075406,0.7338173241742846,0.7390491711631682,0.7330546593673549,0.7400112382454633,0.7306807389766624,0.736195421755709,0.7389061139095657,0.30311840846022586,0.3011967456631971,0.23014684572174082,0.23031138414182922,0.4781924287758044,0.20363793409588535,0.5031446540880503,0.6557377049180328
1,1,0.5102917021333724,0.5906539368417263,0.5077119588903407,0.7357848955844362,0.7386066559820885,0.7352356619955682,0.7365367122099603,0.7357172051380447,0.7315967513525413,0.7313902033862453,0.30073203430441575,0.30119641017214727,0.23007680686711496,0.23016946214114947,0.4754234435120532,0.2036344224679745,0.5031446540880503,0.6557377049180328
0.5106241038588101,0.5102917021333724,1,0.7618382581836283,1,0.6040782567103234,0.6019792940507318,0.6056529440457693,0.600835497491359,0.6048617631174875,0.6069396706760398,0.6034891065870687,0.3846153846153845,0.3846153846153845,0.2782835231269911,0.2784043190153085,0.8494510221915944,0.21220159151193632,0.47170486653662996,0.6084245632750961
0.5877878326677296,0.5906539368417263,0.7618382581836283,1,0.7637883255380333,0.5887427979994224,0.5869182144714487,0.5911608753830719,0.5870601433605535,0.5872661862975037,0.5888541043526855,0.5898896243130983,0.3798050742511485,0.3786274839930242,0.2760393952898295,0.2760123927093948,0.670305493820264,0.2247191011235955,0.4181711671397588,0.5213587080477814
0.5080287659075406,0.5077119588903407,1,0.7637883255380333,1,0.6039277947865216,0.6019568344686189,0.6038316933689738,0.6046148130320356,0.6036511414633655,0.608069787492094,0.6055777920642302,0.3846153846153845,0.3846153846153845,0.27800093421642164,0.27780570304579266,0.845681363031432,0.21220159151193632,0.4722506615009008,0.6042947835635848
0.7338173241742846,0.7357848955844362,0.6040782567103234,0.5887427979994224,0.6039277947865216,1,1,1,1,1,1,1,0.3046142249526967,0.3045580196449104,0.23226278377136886,0.23183619311583353,0.5607893543253203,0.19574887732151838,0.5794856994129575,0.7898158501727407
0.7390491711631682,0.7386066559820885,0.6019792940507318,0.5869182144714487,0.6019568344686189,1,1,1,1,1,1,1,0.3040810616417974,0.3039870434763329,0.23176041042953113,0.23223254512522792,0.5587906562091625,0.19598082269812872,0.5816767494041467,0.7952468377975574
0.7330546593673549,0.7352356619955682,0.6056529440457693,0.5911608753830719,0.6038316933689738,1,1,1,1,1,1,1,0.304975823631443,0.304369304363967,0.23189902332366527,0.23182093617092228,0.5629380605389053,0.19605352075882707,0.5785704804298024,0.795107633729855
0.7400112382454633,0.7365367122099603,0.600835497491359,0.5870601433605535,0.6046148130320356,1,1,1,1,1,1,1,0.3046808605034077,0.3040549962435846,0.23224578595738063,0.23182702882267076,0.5588233887433345,0.1962746200488899,0.5820779325475173,0.7900497591078554
0.7306807389766624,0.7357172051380447,0.6048617631174875,0.5872661862975037,0.6036511414633655,1,1,1,1,1,1,1,0.3047783595065914,0.3043448920207018,0.23129508088922698,0.231845891064089,0.5594997023990678,0.19556487875253767,0.5797640186894292,0.7870316925886736
0.736195421755709,0.7315967513525413,0.6069396706760398,0.5888541043526855,0.608069787492094,1,1,1,1,1,1,1,0.3040308503463799,0.3047251120851398,0.2320985554261796,0.23166137296258107,0.5583941790586139,0.19596133830046478,0.5811207994975539,0.7904781079771164
0.7389061139095657,0.7313902033862453,0.6034891065870687,0.5898896243130983,0.6055777920642302,1,1,1,1,1,1,1,0.30389751279534094,0.304274375196168,0.23216179816446597,0.23221652764835596,0.5589621188566923,0.1959046143877032,0.5784784928030512,0.796563029553035
0.30311840846022586,0.30073203430441575,0.3846153846153845,0.3798050742511485,0.3846153846153845,0.3046142249526967,0.3040810616417974,0.304975823631443,0.3046808605034077,0.3047783595065914,0.3040308503463799,0.30389751279534094,1,1,0.487764316433104,0.4915159979931795,0.4,0.23362602336015315,0.2645108547697289,0.3014433323479799
0.3011967456631971,0.30119641017214727,0.3846153846153845,0.3786274839930242,0.3846153846153845,0.3045580196449104,0.3039870434763329,0.304369304363967,0.3040549962435846,0.3043448920207018,0.3047251120851398,0.304274375196168,1,1,0.48921407146448265,0.48824436526797965,0.4,0.23420032038532101,0.26464950955386657,0.30187023271208907
0.23014684572174082,0.23007680686711496,0.2782835231269911,0.2760393952898295,0.27800093421642164,0.23226278377136886,0.23176041042953113,0.23189902332366527,0.23224578595738063,0.23129508088922698,0.2320985554261796,0.23216179816446597,0.487764316433104,0.48921407146448265,1,1,0.2867344629543086,0.28167476537695724,0.221606648199446,0.22988969811665164
0.23031138414182922,0.23016946214114947,0.2784043190153085,0.2760123927093948,0.27780570304579266,0.23183619311583353,0.23223254512522792,0.23182093617092228,0.23182702882267076,0.231845891064089,0.23166137296258107,0.23221652764835596,0.4915159979931795,0.48824436526797965,1,1,0.28613923003847735,0.28215564461795417,0.221606648199446,0.23032775869836483
0.4781924287758044,0.4754234435120532,0.8494510221915944,0.670305493820264,0.845681363031432,0.5607893543253203,0.5587906562091625,0.5629380605389053,0.5588233887433345,0.5594997023990678,0.5583941790586139,0.5589621188566923,0.4,0.4,0.2867344629543086,0.28613923003847735,1,0.2045262736149204,0.44430115362063755,0.5605668493342976
0.20363793409588535,0.2036344224679745,0.21220159151193632,0.2247191011235955,0.21220159151193632,0.19574887732151838,0.19598082269812872,0.19605352075882707,0.1962746200488899,0.19556487875253767,0.19596133830046478,0.1959046143877032,0.23362602336015315,0.23420032038532101,0.28167476537695724,0.28215564461795417,0.2045262736149204,1,0.2010872555244692,0.18388480462177717
0.5031446540880503,0.5031446540880503,0.47170486653662996,0.4181711671397588,0.4722506615009008,0.5794856994129575,0.5816767494041467,0.5785704804298024,0.5820779325475173,0.5797640186894292,0.5811207994975539,0.5784784928030512,0.2645108547697289,0.26464950955386657,0.221606648199446,0.221606648199446,0.44430115362063755,0.2010872555244692,1,0.6837606837606838
0.6557377049180328,0.6557377049180328,0.6084245632750961,0.5213587080477814,0.6042947835635848,0.7898158501727407,0.7952468377975574,0.795107633729855,0.7900497591078554,0.7870316925886736,0.7904781079771164,0.796563029553035,0.3014433323479799,0.30187023271208907,0.22988969811665164,0.23032775869836483,0.5605668493342976,0.18388480462177717,0.6837606837606838,1
